index,name,back_default_sprite_url,front_default_sprite_url,official_artwork_front_default
420,cherubi,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/420.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/420.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/home/420.png
421,cherrim,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/421.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/421.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/home/421.png
422,shellos,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/422.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/422.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/home/422.png
423,gastrodon,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/423.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/423.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/home/423.png
424,ambipom,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/424.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/424.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/home/424.png
425,drifloon,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/425.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/425.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/home/425.png
426,drifblim,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/426.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/426.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/home/426.png
427,buneary,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/427.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/427.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/home/427.png
428,lopunny,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/428.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/428.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/home/428.png
429,mismagius,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/429.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/429.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/home/429.png
430,honchkrow,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/430.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/430.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/home/430.png
431,glameow,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/431.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/431.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/home/431.png
432,purugly,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/432.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/432.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/home/432.png
433,chingling,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/433.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/433.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/home/433.png
434,stunky,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/434.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/434.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/home/434.png
435,skuntank,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/435.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/435.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/home/435.png
436,bronzor,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/436.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/436.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/home/436.png
437,bronzong,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/437.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/437.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/home/437.png
438,bonsly,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/438.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/438.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/home/438.png
439,mime jr.,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/439.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/439.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/home/439.png
440,happiny,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/440.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/440.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/home/440.png
441,chatot,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/441.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/441.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/home/441.png
442,spiritomb,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/442.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/442.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/home/442.png
443,gible,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/443.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/443.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/home/443.png
444,gabite,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/444.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/444.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/home/444.png
445,garchomp,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/445.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/445.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/home/445.png
446,munchlax,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/446.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/446.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/home/446.png
447,riolu,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/447.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/447.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/home/447.png
448,lucario,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/448.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/448.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/home/448.png
449,hippopotas,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/449.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/449.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/home/449.png
450,hippowdon,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/450.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/450.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/home/450.png
451,skorupi,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/451.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/451.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/home/451.png
452,drapion,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/452.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/452.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/home/452.png
453,croagunk,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/453.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/453.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/home/453.png
454,toxicroak,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/454.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/454.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/home/454.png
455,carnivine,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/455.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/455.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/home/455.png
456,finneon,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/456.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/456.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/home/456.png
457,lumineon,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/457.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/457.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/home/457.png
458,mantyke,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/458.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/458.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/home/458.png
459,snover,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/459.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/459.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/home/459.png
460,abomasnow,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/460.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/460.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/home/460.png
461,weavile,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/461.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/461.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/home/461.png
462,magnezone,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/462.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/462.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/home/462.png
463,lickilicky,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/463.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/463.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/home/463.png
464,rhyperior,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/464.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/464.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/home/464.png
465,tangrowth,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/465.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/465.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/home/465.png
466,electivire,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/466.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/466.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/home/466.png
467,magmortar,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/467.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/467.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/home/467.png
468,togekiss,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/468.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/468.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/home/468.png
469,yanmega,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/469.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/469.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/home/469.png
470,leafeon,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/470.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/470.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/home/470.png
471,glaceon,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/471.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/471.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/home/471.png
472,gliscor,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/472.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/472.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/home/472.png
473,mamoswine,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/473.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/473.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/home/473.png
474,porygon-z,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/474.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/474.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/home/474.png
475,gallade,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/475.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/475.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/home/475.png
476,probopass,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/476.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/476.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/home/476.png
477,dusknoir,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/477.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/477.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/home/477.png
478,froslass,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/478.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/478.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/home/478.png
479,rotom,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/479.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/479.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/home/479.png
480,uxie,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/480.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/480.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/home/480.png
481,mesprit,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/481.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/481.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/home/481.png
482,azelf,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/482.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/482.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/home/482.png
483,dialga,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/483.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/483.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/home/483.png
484,palkia,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/484.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/484.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/home/484.png
485,heatran,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/485.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/485.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/home/485.png
486,regigigas,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/486.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/486.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/home/486.png
487,giratina,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/487.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/487.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/home/487.png
488,cresselia,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/488.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/488.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/home/488.png
489,phione,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/489.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/489.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/home/489.png
490,manaphy,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/490.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/490.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/home/490.png
491,darkrai,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/491.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/491.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/home/491.png
492,shaymin,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/492.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/492.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/home/492.png
493,arceus,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/493.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/493.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/home/493.png
